TIPOENTIDAD;CODIGOENTIDAD;NOMBREENTIDAD;FECHA CORTE;COD_UCA;NOMBRE_UCA;SUBCUENTA;DESCRIPCION;PERSONA_NATURAL;PERSONA_JURIDICA;TOTAL_TARJETAS
4;8;GIROS & FINANZAS S.A C.F;30/06/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,218,174,545.37
4;8;GIROS & FINANZAS S.A C.F;31/07/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,365,072,048;0,000;1,365,072,048
4;8;GIROS & FINANZAS S.A C.F;31/07/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,464,803,899;0,000;1,464,803,899
4;8;GIROS & FINANZAS S.A C.F;31/07/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,909,190,868
4;8;GIROS & FINANZAS S.A C.F;31/07/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,070,772,224.97
4;8;GIROS & FINANZAS S.A C.F;31/08/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,336,602,076;0,000;1,336,602,076
4;8;GIROS & FINANZAS S.A C.F;31/08/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,504,931,000;0,000;1,504,931,000
4;8;GIROS & FINANZAS S.A C.F;31/08/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,179,316,102
4;8;GIROS & FINANZAS S.A C.F;31/08/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,225,424,597.24
4;8;GIROS & FINANZAS S.A C.F;30/09/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,209,751,769;0,000;1,209,751,769
4;8;GIROS & FINANZAS S.A C.F;30/09/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,538,307,920;0,000;1,538,307,920
4;8;GIROS & FINANZAS S.A C.F;30/09/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,896,230,483
4;8;GIROS & FINANZAS S.A C.F;30/09/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,687,965,928.87
4;8;GIROS & FINANZAS S.A C.F;31/10/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,257,011,526;0,000;1,257,011,526
4;8;GIROS & FINANZAS S.A C.F;31/10/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,674,556,500;0,000;1,674,556,500
4;8;GIROS & FINANZAS S.A C.F;31/10/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,963,999,743
4;8;GIROS & FINANZAS S.A C.F;31/10/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,836,727,830.66
4;8;GIROS & FINANZAS S.A C.F;30/11/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,265,574,089;0,000;1,265,574,089
4;8;GIROS & FINANZAS S.A C.F;30/11/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,654,807,700;0,000;1,654,807,700
4;8;GIROS & FINANZAS S.A C.F;30/11/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,174,024,116
4;8;GIROS & FINANZAS S.A C.F;30/11/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,097,447,717.49
4;8;GIROS & FINANZAS S.A C.F;31/12/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,888,450,623;0,000;1,888,450,623
4;8;GIROS & FINANZAS S.A C.F;31/12/2016;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,625,779,800;0,000;1,625,779,800
4;8;GIROS & FINANZAS S.A C.F;31/12/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,772,025,643
4;8;GIROS & FINANZAS S.A C.F;31/12/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,949,662,515.38
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;48,815,410;0,000;48,815,410
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;61,670,000;0,000;61,670,000
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;3,634,777;0,000;3,634,777
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;307,670;0,000;307,670
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,254,803,132;0,000;1,254,803,132
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,536,972,299;0,000;1,536,972,299
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,304,492,691
4;8;GIROS & FINANZAS S.A C.F;31/01/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,120,484,907.95
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;80,334,365;0,000;80,334,365
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;105,360,000;0,000;105,360,000
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;4,481,089;0,000;4,481,089
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,144,980,592;0,000;1,144,980,592
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,710,239,800;0,000;1,710,239,800
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,903,569,433
4;8;GIROS & FINANZAS S.A C.F;28/02/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,368,445,943.38
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;142,396,402;0,000;142,396,402
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;133,490,000;0,000;133,490,000
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;4,522,102;0,000;4,522,102
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,089,539,081;0,000;1,089,539,081
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,777,271,655;0,000;1,777,271,655
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,162,882,504
4;8;GIROS & FINANZAS S.A C.F;31/03/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,372,988,218.81
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;162,486,080;0,000;162,486,080
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;213,350,000;0,000;213,350,000
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;7,988,678;0,000;7,988,678
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,252,904,452;0,000;1,252,904,452
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,936,299,700;0,000;1,936,299,700
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,911,138,254
4;8;GIROS & FINANZAS S.A C.F;30/04/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,557,932,984.51
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;388,041,608;0,000;388,041,608
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;532,336,000;0,000;532,336,000
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;13,369,451;0,000;13,369,451
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,087,374,734;0,000;1,087,374,734
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,747,447,541;0,000;1,747,447,541
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,100,128,130
4;8;GIROS & FINANZAS S.A C.F;31/05/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,077,475,736.09
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;589,291,648;0,000;589,291,648
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;637,270,000;0,000;637,270,000
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;24,948,050;0,000;24,948,050
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;4,643,170;0,000;4,643,170
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,169,619,701;0,000;1,169,619,701
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,657,494,199;0,000;1,657,494,199
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,053,676,256
4;8;GIROS & FINANZAS S.A C.F;30/06/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,761,220,840.38
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;770,479,619;0,000;770,479,619
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;873,347,000;0,000;873,347,000
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;31,158,340;0,000;31,158,340
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;396,487;0,000;396,487
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,026,804,993;0,000;1,026,804,993
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,662,882,100;0,000;1,662,882,100
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,347,530,045
4;8;GIROS & FINANZAS S.A C.F;31/07/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,083,086,246.9
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;960,860,908;0,000;960,860,908
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,108,415,000;0,000;1,108,415,000
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;39,648,984;0,000;39,648,984
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;1,259,210;0,000;1,259,210
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;997,841,018;0,000;997,841,018
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,784,385,392;0,000;1,784,385,392
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,228,656,239
4;8;GIROS & FINANZAS S.A C.F;31/08/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,899,573,636.48
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;778,715,242;0,000;778,715,242
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,235,606,000;0,000;1,235,606,000
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;60,333,480;0,000;60,333,480
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;1,884,099;0,000;1,884,099
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,068,353,877;0,000;1,068,353,877
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;2,035,065,850;0,000;2,035,065,850
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,091,951,865
4;8;GIROS & FINANZAS S.A C.F;30/09/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,896,293,360.03
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,170,338,240;0,000;1,170,338,240
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,691,681,000;0,000;1,691,681,000
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;34,339,204;0,000;34,339,204
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;3,766,030;0,000;3,766,030
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;886,818,248;0,000;886,818,248
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,614,011,500;0,000;1,614,011,500
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,068,105,347
4;8;GIROS & FINANZAS S.A C.F;31/10/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,157,176,894.81
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,413,687,624;0,000;1,413,687,624
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,934,437,500;0,000;1,934,437,500
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;78,107,559;0,000;78,107,559
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;9,849,504;0,000;9,849,504
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,138,373,912;0,000;1,138,373,912
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,836,818,200;0,000;1,836,818,200
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,129,589,503
4;8;GIROS & FINANZAS S.A C.F;30/11/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,476,681,361.61
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,904,657,860;0,000;1,904,657,860
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;2,186,183,000;0,000;2,186,183,000
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;76,396,991;0,000;76,396,991
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;2,172,537;0,000;2,172,537
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,555,936,835;0,000;1,555,936,835
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,515,954,688;0,000;1,515,954,688
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,820,132,552
4;8;GIROS & FINANZAS S.A C.F;31/12/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;7,794,209,407.01
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,625,056,425;0,000;1,625,056,425
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;2,474,363,500;0,000;2,474,363,500
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;71,425,197;0,000;71,425,197
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;5,442,162;0,000;5,442,162
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;775,443,277;0,000;775,443,277
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,759,713,200;0,000;1,759,713,200
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,211,315,186
4;8;GIROS & FINANZAS S.A C.F;31/01/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,739,894,669.94
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,660,762,684;0,000;1,660,762,684
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;2,520,982,500;0,000;2,520,982,500
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;123,561,371;0,000;123,561,371
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;5,711,195;0,000;5,711,195
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;802,265,004;0,000;802,265,004
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,684,369,300;0,000;1,684,369,300
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,947,687,815
4;8;GIROS & FINANZAS S.A C.F;28/02/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,533,549,689.1
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,806,322,861;0,000;1,806,322,861
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;2,427,129,498;0,000;2,427,129,498
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;139,686,127;0,000;139,686,127
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;6,202,875;0,000;6,202,875
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;792,173,418;0,000;792,173,418
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,351,149,700;0,000;1,351,149,700
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;2,251,387,346
4;8;GIROS & FINANZAS S.A C.F;31/03/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,968,395,983.67
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,579,453,249;0,000;1,579,453,249
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,743,431,500;0,000;1,743,431,500
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;114,690,621;0,000;114,690,621
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;8,241,581;0,000;8,241,581
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;813,468,893;0,000;813,468,893
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;5;OTRAS TARJETAS DE CREDITO;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,342,895,600;0,000;1,342,895,600
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;1,921,313,593
4;8;GIROS & FINANZAS S.A C.F;30/04/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;6,656,403,051.8
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;1,333,405,767;0,000;1,333,405,767
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;1,320,382,000;0,000;1,320,382,000
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;89,861,930;0,000;89,861,930
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;4,619,896;0,000;4,619,896
4;8;GIROS & FINANZAS S.A C.F;31/05/2018;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;843,390,261;0,000;843,390,261
